3	192190000	192270000
3	44970000	44980000
14	35620000	36070000
6	80220000	80270000
12	39340000	39430000
5	520000	530000
20	15630000	15910000
6	400000	440000
11	90110000	90280000
3	88420000	88470000
9	9950000	9960000
2	134370000	134410000
1	239880000	240180000
5	72230000	72270000
14	38650000	38660000
22	48600000	48690000
4	161300000	161340000
7	12950000	12990000
2	62730000	62840000
3	2170000	2220000
2	240770000	240820000
3	99590000	99630000
3	65180000	65220000
21	18600000	18840000
7	17090000	17200000
13	67370000	67530000
14	88340000	88440000
12	65790000	65810000
1	17160000	17840000
1	75640000	75910000
5	136610000	136640000
16	7090000	7110000
7	49120000	49290000
1	4690000	4820000
21	36940000	37040000
18	33210000	33390000
4	82490000	83080000
21	29880000	29970000
2	5050000	5100000
3	190300000	190740000
1	42150000	42180000
3	53660000	53700000
7	90440000	90470000
5	105740000	106180000
1	83910000	84030000
16	79550000	79580000
1	200540000	200610000
13	89800000	89820000
8	90840000	91060000
1	55050000	55060000
15	25030000	25090000
5	73540000	73750000
1	5200000	5220000
2	15350000	15390000
2	39210000	39350000
12	24730000	25000000
7	89710000	89790000
9	24330000	24420000
5	117580000	117640000
20	48110000	48140000
1	174870000	174930000
10	32900000	32910000
2	180850000	180880000
11	117270000	117370000
5	120510000	120570000
1	110810000	110830000
2	82930000	83320000
3	77180000	77220000
20	19130000	19140000
13	49670000	49730000
16	85440000	85460000
4	19010000	19170000
8	18070000	18330000
3	172730000	172850000
19	27950000	28000000
2	7200000	7220000
4	36340000	36500000
10	47380000	47460000
4	19780000	19830000
16	52590000	52630000
10	48430000	48580000
11	106300000	106350000
4	121220000	121980000
3	76450000	76610000
13	42290000	42410000
1	238080000	238130000
2	35110000	35300000
2	119200000	119230000
3	37390000	37410000
6	88890000	88900000
7	112740000	112820000
10	54020000	54130000
14	29650000	29800000
2	158440000	158520000
9	134330000	134380000
8	102270000	102300000
10	108260000	108390000
5	167240000	167280000
8	16070000	16300000
18	29060000	29260000
18	65740000	65870000
6	61920000	62050000
19	22740000	22770000
19	50690000	50730000
2	147570000	147610000
12	70140000	70260000
14	38150000	38160000
12	68050000	68320000
2	59010000	59040000
22	32740000	32820000
2	115400000	115570000
6	135690000	135820000
3	160050000	160090000
11	26830000	26850000
3	88880000	88900000
15	35660000	35680000
10	8160000	8190000
5	128750000	128770000
3	170030000	170060000
8	129930000	129950000
9	23240000	23270000
17	11990000	12020000
20	51200000	51230000
4	158230000	158250000
3	158420000	158520000
3	61400000	61570000
3	197090000	197210000
14	52730000	52740000
12	58590000	58630000
10	110570000	110790000
3	157220000	157230000
4	136790000	137030000
1	56570000	56650000
1	188440000	188470000
16	87400000	87410000
4	14340000	14390000
8	120380000	120460000
8	5510000	5560000
7	145320000	145480000
5	67650000	67700000
10	92200000	92220000
7	31990000	32060000
1	217160000	217200000
1	198070000	198110000
3	153390000	153470000
7	49550000	49630000
10	88090000	88270000
4	29900000	29920000
5	143650000	143790000
2	211050000	211100000
2	178790000	178800000
14	61170000	61280000
17	33010000	33040000
13	31680000	31700000
6	103950000	104080000
12	47390000	47790000
5	165250000	165350000
8	124830000	124870000
13	103830000	103870000
2	165110000	165150000
4	160050000	160110000
3	89120000	89170000
19	32000000	32540000
14	25880000	25980000
4	100990000	101140000
9	16520000	16540000
16	63570000	63710000
5	53520000	53600000
21	40880000	40940000
8	137160000	137290000
1	51430000	51470000
13	90080000	90100000
4	92420000	92550000
3	88620000	88700000
1	79800000	79860000
6	155160000	155180000
15	89710000	89810000
18	34480000	34550000
2	228120000	228250000
2	2510000	2540000
8	61620000	61680000
1	188260000	188410000
16	50100000	50160000
3	152580000	152610000
5	134950000	134960000
4	96760000	97030000
14	64540000	64620000
21	21200000	21250000
3	180540000	180860000
7	9920000	10090000
17	61540000	61570000
2	168350000	168540000
10	101890000	102010000
4	189010000	189040000
8	130030000	130210000
1	77120000	77170000
1	103860000	103920000
3	176560000	176650000
1	199640000	199690000
5	20470000	20590000
20	50850000	50910000
20	42430000	42490000
5	156120000	156130000
3	109870000	110020000
18	7860000	7880000
22	24540000	24580000
16	9940000	9950000
2	230850000	230860000
4	53940000	54040000
3	35700000	35720000
5	90720000	90730000
2	22020000	22120000
13	35700000	35860000
18	36820000	36980000
1	175400000	175430000
6	167220000	167250000
9	25190000	25330000
17	81080000	81130000
13	85450000	85720000
1	230300000	230360000
3	59640000	59660000
8	137990000	138010000
9	134750000	134770000
6	144750000	144920000
4	80420000	80490000
8	103290000	103600000
6	64320000	64370000
2	118680000	118860000
3	110260000	110360000
10	66520000	66530000
5	105560000	105650000
2	159520000	159600000
6	94030000	94310000
20	42780000	43780000
19	38150000	38360000
6	91860000	91870000
2	51790000	51820000
4	171490000	171800000
5	11410000	11890000
6	90300000	90420000
8	111500000	111670000
9	10180000	10400000
1	209290000	209400000
7	86130000	86170000
18	730000	750000
10	124350000	124370000
1	172620000	172630000
1	106610000	106660000
3	103850000	103870000
4	159560000	159610000
15	88220000	88460000
9	12820000	12900000
1	84490000	84500000
21	22800000	22850000
11	93700000	93750000
3	161710000	161920000
8	136270000	136320000
11	10860000	10880000
6	127380000	127480000
4	156510000	156590000
7	121680000	121690000
6	69620000	69880000
10	7090000	7130000
12	60910000	60940000
15	71900000	71930000
15	58240000	58250000
6	137910000	137950000
5	16100000	16120000
6	9320000	9350000
8	50930000	50940000
2	133470000	133580000
9	11450000	11530000
4	135130000	135270000
4	169280000	169290000
8	3720000	3860000
5	80830000	80900000
12	79360000	79400000
7	115890000	116360000
6	138500000	138690000
6	114880000	114920000
4	152220000	152250000
4	99460000	99490000
9	12560000	12690000
9	119210000	119490000
3	168520000	168680000
3	29510000	29530000
18	71810000	71830000
12	88290000	88490000
18	7050000	7180000
11	70380000	70490000
11	21200000	21240000
14	20240000	20260000
18	46330000	46360000
15	49150000	49240000
8	27610000	27620000
14	80810000	80880000
16	7960000	8000000
7	120460000	120540000
11	87700000	87710000
7	93950000	94010000
7	149030000	149080000
10	114510000	114760000
11	25100000	25210000
10	100100000	100200000
7	135260000	135440000
10	85010000	85090000
14	87680000	87710000
3	139300000	139350000
15	90600000	90610000
18	33020000	33160000
3	83930000	83990000
2	183470000	183500000
4	57170000	57300000
22	21940000	22090000
12	83520000	83530000
3	31250000	31880000
14	43660000	43900000
3	174220000	174280000
5	73050000	73080000
10	71010000	71770000
18	71000000	71030000
13	76930000	76950000
1	7430000	7460000
2	71670000	71680000
12	18340000	18510000
8	23970000	24240000
17	40600000	40920000
8	40480000	40600000
17	62960000	63010000
5	5100000	5150000
2	125010000	125050000
3	156330000	156490000
4	113580000	113610000
9	20050000	20070000
1	70790000	70840000
11	11130000	11160000
22	39710000	39790000
9	90080000	90130000
5	2980000	3010000
3	171810000	171930000
5	65770000	65860000
18	76690000	76960000
18	11030000	11240000
8	75330000	75420000
16	17740000	17750000
3	79280000	79590000
19	53570000	53680000
12	64720000	64780000
15	27360000	27390000
7	154170000	154290000
2	147900000	147920000
1	177780000	177840000
4	5050000	5170000
12	49160000	49500000
5	76140000	76230000
9	103460000	103530000
4	137640000	137700000
5	14040000	14140000
4	133530000	133600000
1	219410000	219420000
18	61160000	61220000
4	58270000	58420000
8	110140000	110220000
2	209020000	209060000
5	174100000	174410000
4	177340000	177850000
14	63730000	63780000
2	122340000	122380000
21	20390000	20410000
11	38840000	38940000
2	219420000	219640000
7	112090000	112270000
20	34810000	34830000
4	179320000	179380000
3	106200000	106230000
4	6210000	6710000
4	176460000	176530000
18	26880000	26890000
13	107140000	107240000
11	58580000	58770000
7	111160000	111180000
21	17610000	17630000
2	204070000	204150000
7	26580000	26750000
11	87050000	87080000
16	51760000	51800000
1	4250000	4280000
17	33930000	33980000
9	21100000	21180000
5	88500000	88530000
5	65250000	65320000
20	38310000	38360000
17	62110000	62120000
13	81240000	81250000
7	49850000	50190000
10	34980000	35050000
3	179070000	179120000
2	53360000	53420000
11	6930000	6950000
5	39820000	39960000
14	59970000	60070000
4	165300000	165340000
21	45420000	45510000
4	73090000	73130000
13	36080000	36250000
2	143740000	143750000
13	28670000	28700000
17	67810000	67820000
7	34900000	34910000
3	149810000	149960000
3	72230000	72250000
10	108560000	108590000
4	116990000	117650000
5	173870000	174000000
7	37440000	37520000
6	11820000	11930000
11	101890000	101970000
6	115570000	115610000
4	72980000	72990000
3	127730000	128610000
3	85410000	85600000
7	125330000	125390000
7	23640000	23690000
14	104160000	104170000
1	175190000	175340000
8	8670000	8800000
1	193550000	193600000
1	4100000	4160000
18	47160000	47210000
1	40110000	40120000
9	118320000	118340000
14	35120000	35170000
7	1060000	1150000
7	122740000	122830000
11	8170000	8270000
16	81940000	82000000
1	102580000	102650000
2	23430000	23590000
2	153820000	153870000
19	11490000	11730000
5	81140000	81220000
3	117390000	117630000
2	57460000	57570000
2	116190000	116330000
21	14350000	14410000
3	65000000	65060000
17	4500000	4540000
8	94670000	94730000
5	151870000	151990000
11	133490000	133510000
5	25580000	25590000
4	58710000	58740000
11	99520000	99610000
5	44350000	44400000
1	30000000	30020000
6	141220000	141320000
12	20130000	20220000
20	22270000	22430000
10	114200000	114240000
9	10740000	10750000
2	179500000	179580000
1	223850000	223880000
20	9140000	9160000
10	95130000	95140000
18	63320000	63710000
9	103610000	103690000
7	159170000	159220000
7	109720000	109740000
3	126020000	126030000
4	87940000	88060000
5	106450000	106490000
4	52980000	53080000
1	225470000	225530000
8	32080000	32160000
9	21550000	21620000
12	107890000	107970000
10	29360000	29400000
8	33260000	33300000
13	20260000	20300000
5	38210000	38240000
5	19340000	19370000
1	166810000	167350000
2	96400000	96440000
1	101490000	101580000
5	30480000	30490000
15	75020000	75040000
3	85310000	85330000
11	7930000	7940000
15	92960000	93330000
9	70630000	70690000
5	166390000	166440000
2	140880000	141150000
4	31260000	31360000
11	100820000	100860000
11	74430000	74440000
11	37330000	37470000
3	49870000	49890000
20	23060000	23160000
5	156670000	157170000
2	102520000	102640000
10	53350000	53480000
4	146840000	147060000
4	182050000	182100000
4	105400000	105410000
13	54990000	55000000
11	23680000	23700000
6	62120000	62150000
3	13250000	13370000
18	65530000	65590000
1	10860000	10880000
3	109390000	109470000
3	61840000	61860000
7	85550000	85800000
12	10630000	10780000
1	235740000	235830000
14	48630000	48730000
2	175960000	176000000
1	168550000	168610000
8	141140000	141190000
8	31680000	31750000
6	112170000	112180000
6	104160000	104170000
18	64120000	64370000
2	213500000	213620000
2	217990000	218100000
21	44280000	44290000
11	35910000	35930000
5	97040000	97050000
16	27940000	27950000
3	166760000	166770000
11	86560000	86580000
5	102690000	102740000
7	31680000	31710000
6	153560000	153590000
13	74330000	74340000
10	56880000	57330000
9	22280000	22400000
9	11760000	11810000
16	59590000	59700000
5	166780000	166830000
7	118440000	118710000
4	9980000	10100000
2	79140000	79270000
12	71450000	71630000
12	59970000	59980000
2	48670000	48710000
1	231470000	231610000
15	47030000	47070000
6	76530000	76540000
16	62100000	62290000
16	12540000	12560000
11	2100000	2130000
14	60820000	60830000
3	113810000	113850000
3	181610000	181630000
1	236000000	236110000
22	34200000	34330000
9	5380000	5420000
9	12440000	12500000
2	213900000	213980000
10	84370000	84380000
15	87140000	87160000
1	116830000	116840000
11	10390000	10400000
11	97540000	97820000
1	50770000	50850000
11	120220000	120330000
15	73750000	73820000
17	59210000	59270000
6	83640000	83800000
19	30850000	30870000
17	61720000	61760000
13	105680000	105720000
3	86520000	86530000
2	188350000	188370000
8	34480000	34510000
15	90190000	90200000
14	79120000	79130000
13	41190000	41220000
3	7050000	7080000
6	151440000	151520000
10	92800000	92970000
3	169700000	169760000
5	32510000	32520000
2	22630000	22650000
6	30800000	31120000
10	37610000	37710000
1	59770000	59850000
15	47960000	48070000
8	13570000	13660000
21	19210000	19400000
9	10630000	10660000
17	37310000	37320000
1	169310000	169360000
4	94410000	94430000
2	29130000	29140000
1	110930000	111160000
1	108830000	108980000
1	199010000	199070000
14	88170000	88190000
20	39210000	39280000
4	60660000	60680000
2	125390000	125490000
6	32320000	32450000
17	68520000	68590000
4	187980000	188120000
12	125370000	125390000
2	83750000	83780000
1	11530000	11540000
2	143190000	143230000
2	17800000	17900000
12	89550000	89860000
17	55150000	55240000
5	164980000	165050000
20	12250000	12370000
4	136170000	136190000
2	43860000	43890000
12	111120000	111160000
4	178100000	178310000
10	62190000	62390000
2	141260000	141460000
9	121540000	121620000
7	40610000	40630000
11	72730000	72770000
1	3810000	3860000
12	26800000	26900000
7	123540000	123570000
11	119650000	119820000
7	64620000	64770000
10	76520000	76560000
4	85790000	85860000
5	173550000	173570000
3	188380000	189270000
2	27890000	28190000
17	63210000	63330000
15	45770000	46000000
15	41120000	41150000
10	83140000	83160000
12	28980000	29000000
6	163650000	164070000
9	22510000	22690000
9	104490000	104540000
16	63190000	63240000
1	234120000	234510000
8	66740000	66770000
8	86510000	86740000
7	36560000	36810000
4	15420000	15470000
4	22960000	23110000
1	195070000	195180000
8	32470000	32530000
3	27090000	27570000
2	161590000	161880000
3	79680000	79800000
5	115550000	115620000
13	61710000	61800000
9	94440000	94520000
4	65240000	65290000
18	75780000	75800000
18	36550000	36560000
8	118520000	118530000
3	103280000	103600000
8	67200000	67250000
3	75200000	75210000
4	38710000	39010000
6	48550000	48740000
13	91600000	91620000
12	81090000	81290000
16	14120000	14210000
4	173950000	173990000
2	81490000	81500000
1	52460000	52520000
6	127940000	128230000
2	69460000	69480000
4	27490000	27550000
3	148940000	148990000
8	66440000	66460000
11	22830000	22870000
14	41650000	41700000
1	212860000	212880000
1	155880000	155890000
11	64650000	64700000
9	97850000	97890000
8	141800000	141810000
9	92220000	92500000
19	46460000	46490000
13	33350000	33380000
13	57660000	57790000
14	30540000	30610000
8	62480000	62740000
20	930000	1010000
17	37640000	37670000
3	2510000	2550000
5	160030000	160040000
2	134950000	135010000
10	28050000	28220000
8	88280000	88340000
7	52760000	52800000
3	185710000	185740000
2	84270000	84280000
15	48850000	48900000
3	74150000	74230000
5	167970000	168210000
7	11920000	11990000
7	38930000	38970000
3	121090000	121130000
22	27650000	27700000
4	93060000	93420000
15	99110000	99300000
19	4990000	5070000
4	25350000	25390000
11	82400000	82490000
18	5180000	5350000
7	153100000	153140000
3	85250000	85290000
2	58240000	58310000
8	137660000	137700000
19	23230000	23270000
12	9190000	9270000
11	105090000	105100000
18	75880000	75890000
4	131410000	131440000
12	9810000	9950000
18	9910000	10370000
3	114680000	115020000
3	8110000	8330000
3	145810000	146170000
7	82640000	83010000
11	55660000	55850000
12	79920000	79930000
3	38680000	38700000
12	95640000	95720000
4	135820000	135890000
22	44770000	44780000
7	148920000	148930000
18	66230000	66260000
10	119600000	119650000
1	74470000	74480000
15	35890000	35910000
12	86150000	86180000
17	29900000	30090000
3	146490000	146600000
6	75950000	76000000
15	39570000	39690000
18	37160000	37210000
14	34010000	34050000
20	56260000	56320000
10	123680000	123700000
4	161420000	161430000
16	61680000	61710000
3	78800000	78810000
8	82340000	82600000
8	93520000	93680000
2	50140000	50310000
18	40130000	40200000
8	9530000	9580000
20	6320000	6360000
13	103310000	103380000
2	195240000	195370000
10	17510000	17600000
1	213880000	213920000
1	192660000	192670000
1	203770000	203880000
2	167220000	167300000
17	52580000	52650000
4	126930000	127020000
2	69230000	69240000
1	43610000	43620000
4	123740000	123760000
9	116170000	116190000
9	38290000	38300000
1	110490000	110660000
20	22660000	22730000
9	109190000	109280000
11	32900000	32940000
3	17760000	17780000
5	99610000	99690000
9	29670000	29760000
8	116660000	116670000
4	179630000	179640000
2	198230000	198320000
4	62550000	62690000
4	188470000	188550000
12	125500000	125570000
12	92160000	92270000
3	46430000	46450000
8	57620000	57670000
7	74000000	74150000
20	34460000	34480000
13	65390000	65450000
5	84690000	84710000
6	11940000	11960000
21	32970000	32980000
6	169890000	169900000
13	52790000	53010000
1	53360000	53460000
1	32890000	32920000
6	75730000	75760000
2	62260000	62280000
14	94540000	94550000
1	64360000	64380000
4	186710000	186760000
11	85800000	85880000
